"Gene","ModuleColor"
"RAB4A.16883.57.3",0
"MAPRE3.16885.49.3",2
"PTRH2.16887.29.3",1
"ADAMTSL1.16890.37.3",1
"ENPP2.16892.23.3",1
"OSBPL9.16899.59.3",1
"MDGA1.16900.29.3",2
"LAMP1.16902.17.3",0
"CADM2.16907.3.3",2
"OMG.16908.5.3",1
"RNASET2.16913.8.3",1
"CD14.16914.104.3",2
"SEMA4A.16915.153.3",2
"SLITRK6.16916.19.3",2
"TLR3.16918.198.3",0
"DBI.16919.1.3",2
"PLXNB3.16922.53.3",2
"PFN2.16923.20.3",0
"ALPL.16926.44.3",1
"F13A1.F13B.16927.9.3",4
"SULT1E1.16932.5.3",1
"HBB.17137.160.3",3
"GSTA1.17138.8.3",1
"PDGFD.17140.57.3",3
"S100A8.S100A9.17145.1.3",0
"BLVRB.17148.7.3",3
"HSPE1.17150.8.3",2
"IRF3.17151.84.3",1
"KIR2DS4.17152.10.3",1
"KIR2DL3.17153.46.3",1
"PTGES3.17154.2.3",1
"VPS28.17155.1.3",1
"DCLK1.17156.72.3",2
"UBE2G1.17158.17.3",1
"DDOST.17161.1.3",2
"ANXA3.17163.117.3",1
"ANXA4.17164.15.3",1
"PPBP.17165.1.3",4
"FGF8.17166.4.3",2
"CALCB.17170.15.3",1
"STATH.17172.19.3",1
"MAP2K6.17175.5.3",1
"PSIP1.17176.13.3",3
"BAG1.17195.43.3",1
"CLPP.17196.5.3",1
"HIF1AN.17199.43.3",1
"KIR2DL1.17200.50.3",1
"PDCD4.17202.37.3",1
"PNMT.17204.17.3",1
"RAB5A.17205.21.3",1
"SULT2B1.17209.27.3",1
"TCL1A.17210.2.3",1
"OGN.17224.12.3",1
"LCP1.17231.1.3",4
"SELENOH.17319.1.3",1
"AASDHPPT.17320.19.3",2
"GUK1.17325.10.3",1
"DUSP23.17326.44.3",1
"CNPY3.17327.3.3",1
"BDH2.17329.2.3",1
"KREMEN1.17331.138.3",2
"ADPRS.17332.3.3",2
"ACADM.17333.20.3",1
"VAMP2.17335.18.3",1
"CREB3L2.17336.54.3",1
"YY1.17337.1.3",1
"ACAT2.17341.89.3",1
"AGR3.17342.13.3",0
"SNPH.17343.6.3",1
"STOML1.17344.23.3",1
"ZADH2.17345.12.3",1
"FDCSP.17346.61.3",1
"AIDA.17347.80.3",3
"SYNJ2BP.17348.5.3",1
"CHMP2B.17350.13.3",3
"SYT4.17355.56.3",2
"IL1F10.17356.34.3",1
"SEPSECS.17357.33.3",2
"VHL.17362.5.3",1
"SNRPB2.17364.8.3",1
"KYAT1.17365.7.3",1
"DCUN1D1.17366.6.3",2
"STMN1.17367.5.3",2
"ABHD10.17370.186.3",1
"EIF4EBP1.17372.5.3",1
"AKR1C3.17377.1.3",3
"UBE2K.17380.2.3",2
"STARD5.17383.4.3",1
"PFKM.17384.110.3",1
"NFKBIB.17387.27.3",1
"RBM17.17391.10.3",1
"ACADS.17393.13.3",1
"ADH1A.17396.23.3",1
"HSD17B11.17397.8.3",1
"HMOX1.17398.55.3",2
"ACOT8.17400.71.3",1
"ACADSB.17403.14.3",1
"ARL5B.17404.5.3",1
"UCHL5.17405.2.3",1
"PMM1.17408.2.3",1
"CETN3.17410.5.3",1
"UFD1.17411.55.3",3
"TES.17419.17.3",1
"NLGN3.17427.26.3",2
"AK4.17432.25.3",1
"ETFA.17435.43.3",1
"CSNK1G2.17436.193.3",1
"ALPI.17441.4.3",1
"SFRP4.17447.52.3",1
"CD9.17449.23.3",1
"HARS1.17450.51.3",2
"BCL2L11.17451.13.3",1
"CP.17453.34.3",1
"EGFL6.17454.15.3",1
"FOLR1.17455.42.3",0
"GOLM1.17456.53.3",2
"MX1.17460.51.3",1
"IRF1.17462.19.3",1
"ACSF2.17466.72.3",1
"DHRS9.17467.1.3",1
"SUFU.17468.1.3",1
"YEATS4.17474.106.3",1
"PBK.17475.18.3",1
"SH3BGRL3.17490.4.3",2
"SIRT3.17495.141.3",1
"NAALADL1.17505.125.3",1
"HPD.17509.6.3",1
"SRP14.17510.7.3",1
"RPP30.17511.10.3",1
"NMI.17512.2.3",1
"ANXA11.17513.11.3",1
"RAB21.17514.48.3",3
"HSPA13.17515.6.3",1
"RAB3A.17516.7.3",1
"ING4.17671.58.3",1
"CBLIF.17672.184.3",1
"CA5B.17673.34.3",1
"ACOT13.17675.17.3",1
"TRIP10.17676.13.3",1
"CD160.17677.47.3",5
"EPHB1.17680.12.3",2
"CD46.17682.1.3",2
"COMMD9.17683.2.3",2
"APOA4.17685.9.3",1
"TBCB.17686.27.3",2
"TPP1.17691.1.3",1
"BTN3A3.17692.2.3",1
"SEPTIN6.17693.2.3",1
"PSME2.17694.32.3",1
"TICAM2.17696.1.3",0
"OVCA2.17697.2.3",1
"WBP2.17698.15.3",2
"TIMELESS.17699.43.3",1
"UGT1A1.17702.53.3",1
"GMNN.17703.40.3",1
"HSPH1.17704.74.3",1
"PPP1R1A.17706.4.3",1
"TPD52L1.17710.40.3",5
"VAMP1.17711.13.3",2
"IDI1.17712.7.3",1
"GAS7.17721.82.3",1
"FKBP4.17722.5.3",2
"WWOX.17724.3.3",1
"USH1C.17725.37.3",2
"SAR1A.17726.3.3",1
"PTTG1.17727.1.3",1
"CHMP2A.17728.61.3",3
"UBE2S.17729.20.3",1
"ENSA.17734.13.3",1
"GABARAP.17735.130.3",2
"APTX.17736.105.3",1
"IVD.17737.7.3",1
"CRNN.17738.7.3",0
"HADH.17739.1.3",1
"RRAS.17742.2.3",1
"UBE2A.17743.14.3",0
"RAB11A.17744.31.3",1
"FIS1.17746.77.3",1
"TRAF1.17747.45.3",1
"TP53I3.17748.21.3",2
"RRM2.17750.8.3",0
"CRYBB1.17751.68.3",1
"ARG2.17752.24.3",1
"UGDH.17755.5.3",3
"DCTD.17756.69.3",1
"CAB39.17757.86.3",2
"DCXR.17758.79.3",3
"WDR5.17760.128.3",1
"NUDT5.17761.2.3",1
"RHOC.17764.108.3",3
"SNUPN.17765.3.3",2
"NCF1.17766.5.3",1
"HAO1.17768.50.3",1
"PCNP.17769.28.3",1
"EMC8.17770.42.3",1
"CRCP.17771.35.3",1
"UBD.17772.7.3",1
"NAPG.17773.26.3",1
"SNRPD3.17774.38.3",1
"TAGLN3.17775.8.3",2
"PECR.17776.15.3",1
"SDSL.17777.31.3",2
"RAB32.17778.19.3",2
"MAP1LC3A.17781.191.3",2
"ACAA1.17782.23.3",2
"MMAB.17783.9.3",1
"GMFB.17784.23.3",2
"DNPH1.17785.11.3",1
"GGPS1.17786.5.3",1
"ECHS1.17787.1.3",1
"QPRT.17789.1.3",1
"HPCAL1.17791.25.3",2
"ALDH5A1.17792.158.3",1
"DIRAS1.17793.4.3",1
"PMM2.17794.6.3",3
"LSM1.17795.176.3",1
"IMPA1.17796.15.3",1
"CUL1.17797.1.3",1
"PGLS.17799.9.3",2
"SCAND1.17800.33.3",1
"NANS.17802.4.3",3
"PNPO.17804.102.3",1
"SMNDC1.17805.35.3",1
"SDCBP.17806.6.3",0
"NIT2.17808.37.3",3
"SULT1C2.17811.78.3",1
"PTP4A1.17812.2.3",1
"BPHL.17813.21.3",1
"BPNT1.17814.8.3",1
"NCALD.17816.58.3",1
"DDIT4.17817.22.3",0
"SUGT1.17818.22.3",2
"FAHD1.17819.30.3",2
"MLF1.17820.170.3",1
"NMT2.17821.20.3",1
"RERG.17822.57.3",1
"SNRPD2.17823.40.3",1
"EEF1D.17826.341.3",3
"DYNLRB2.17827.53.3",0
"S100A14.17828.3.3",1
"TREX2.17829.2.3",0
"IDI2.17832.12.3",1
"ANXA13.17835.28.3",1
"S100A16.17836.17.3",3
"CLIC2.17837.5.3",3
"PPCS.17843.30.3",1
"DRG1.17849.6.3",0
"KLF4.17850.42.3",1
"PPME1.17852.5.3",1
"NAA10.17854.33.3",1
"RGS4.17855.28.3",1
"NT5M.17856.23.3",1
"ACADL.17857.6.3",1
"ATG3.18156.7.3",1
"CASP8.18158.45.3",1
"PCMT1.18160.2.3",1
"IRAK4.18162.167.3",1
"UBE2V2.18165.181.3",2
"RHOB.18166.4.3",1
"PYCR1.18170.46.3",1
"ASF1A.18172.71.3",1
"AKR7A3.18173.11.3",0
"PDCD6IP.18174.79.3",1
"VAT1.18175.65.3",1
"NAE1.18177.49.3",1
"SARS1.18178.13.3",1
"SMS.18179.56.3",1
"RTN4IP1.18180.58.3",1
"TSSC4.18181.2.3",1
"PCK1.18182.24.3",1
"LDLRAP1.18183.3.3",1
"GMPS.18184.28.3",1
"ALDOB.18185.118.3",1
"TARS1.18186.15.3",1
"ASPA.18187.16.3",1
"GATM.18188.12.3",1
"VPS25.18189.12.3",1
"CARD18.18190.15.3",1
"RANBP1.18191.23.3",1
"MAGEA5.18192.69.3",1
"MORF4L1.18193.165.3",2
"FABP9.18194.18.3",1
"LTO1.18195.3.3",1
"CKMT2.18197.97.3",1
"HBQ1.18198.51.3",1
"CD37.18202.22.3",1
"TCEA1.18204.1.3",1
"MAGEA6.18205.123.3",1
"ADH6.18206.18.3",1
"CCNB2.18208.3.3",1
"SPIN1.18210.12.3",1
"UBE2F.18213.30.3",1
"GCLM.18214.2.3",1
"THG1L.18215.5.3",0
"IL11RA.18216.22.3",1
"CNRIP1.18218.48.3",1
"SRA1.18220.141.3",1
"SH3GLB2.18222.34.3",1
"HEBP1.18225.13.3",2
"COX5A.18226.148.3",1
"CDK2AP2.18227.3.3",1
"NOP16.18228.30.3",1
"PRND.18231.147.3",1
"PIP4K2B.18232.42.3",3
"PGP.18235.16.3",2
"LGALSL.18236.3.3",1
"NRIP3.18237.29.3",1
"OMP.18240.6.3",0
"CPOX.18241.18.3",1
"SPA17.18242.8.3",1
"CMPK1.18243.9.3",1
"ANXA7.18244.1.3",3
"CYB5R1.18255.6.3",1
"SRP19.18257.64.3",1
"MEOX2.18259.15.3",1
"NATD1.18261.34.3",1
"CCDC25.18264.12.3",1
"ZNF34.18265.18.3",1
"CARD17.18267.74.3",1
"GAGE2A.18268.5.3",2
"TAF10.18270.10.3",1
"OXSM.18271.43.3",1
"GAGE2D.18273.14.3",1
"SERF2.18274.2.3",1
"CRIP1.18275.5.3",2
"TCL1B.18276.34.3",1
"TRIAP1.18277.28.3",1
"DTD2.18280.29.3",1
"GNG11.18282.1.3",1
"WWC1.18284.77.3",2
"SVIP.18285.6.3",2
"ZWINT.18286.3.3",1
"CCL15.18289.16.3",4
"ANXA8.18290.6.3",0
"CDKN1A.18291.8.3",1
"SOX2.18294.26.3",1
"GRHPR.18295.102.3",1
"MRAS.18297.8.3",1
"CAPNS1.18299.13.3",2
"PURB.18300.39.3",3
"NAIF1.18301.10.3",1
"ZWILCH.18302.204.3",1
"NRGN.18303.39.3",2
"BCCIP.18304.19.3",1
"PALM.18306.1.3",1
"PPA2.18307.71.3",2
"STXBP6.18308.30.3",1
"CS.18309.18.3",3
"SELENOW.18310.26.3",2
"DCTN6.18311.44.3",5
"NDRG3.18312.68.3",2
"ASRGL1.18313.4.3",1
"RTP4.18315.38.3",1
"SEPTIN3.18316.75.3",0
"ZFAND5.18317.111.3",1
"SH3GL3.18318.98.3",1
"PDHX.18319.7.3",1
"MTHFD2.18321.38.3",0
"JMJD6.18322.15.3",1
"CRMP1.18323.39.3",1
"SUOX.18324.61.3",2
"MAGEA8.18326.50.3",1
"SNX5.18327.6.3",3
"PYCR2.18328.36.3",1
"PRPS2.18329.4.3",1
"PGM2.18330.7.3",1
"CPLX1.18332.17.3",2
"GMDS.18337.4.3",1
"IDH1.18338.26.3",0
"PSMB3.18339.207.3",1
"PSMB4.18340.2.3",2
"PSAT1.18342.2.3",2
"DECR2.18343.10.3",1
"LAMA2.LAMB1.LAMC1.18347.15.3",2
"HNRNPD.18348.89.3",1
"RDX.18373.13.3",2
"IL36RN.18375.28.3",1
"MYL3.18376.19.3",0
"ALB.18380.78.3",1
"ALDH2.18381.16.3",1
"COMT.18382.109.3",1
"FKBP3.18383.9.3",3
"PSMD10.18385.4.3",1
"GLRX.18386.36.3",1
"ST13.18387.7.3",2
"IFNA1.18389.11.3",1
"MAT2B.18392.19.3",1
"ADPRH.18395.5.3",1
"TLE5.18396.10.3",1
"AKR1C4.18397.5.3",1
"AKR1D1.18398.1.3",1
"AKAP7.18399.1.3",1
"ALKBH2.18400.52.3",1
"ALKBH3.18401.18.3",1
"AMMECR1L.18402.1.3",1
"AMPD2.18403.25.3",1
"ANKRD54.18404.22.3",1
"AP1S2.18405.117.3",1
"ARL2BP.18407.36.3",1
"ARF4.18408.26.3",1
"ARF5.18409.61.3",1
"ARL14.18410.26.3",5
"ARL15.18411.83.3",1
"ARL4D.18413.24.3",1
"ARL5A.18414.26.3",1
"ARL6.18415.16.3",1
"ARL9.18416.3.3",1
"AS3MT.18417.3.3",1
"ARPC5.18419.20.3",1
"MVD.18422.41.3",1
"CDH1.18429.10.3",0
"RALB.18432.32.3",5
"TBPL1.18434.141.3",1
"UBXN2B.18435.40.3",0
"PPIG.18449.33.3",1
"PTGES2.18458.4.3",1
"RABIF.18483.36.3",1
"DDX19A.18813.15.3",0
"INHBA.INHBC.18814.21.3",1
"CBX1.18817.50.3",0
"PPIC.18819.21.3",2
"C4A.C4B.18821.9.3",1
"H2BU1.18823.52.3",1
"EIF4A2.18824.7.3",1
"EIF4A1.18829.4.3",1
"ITLN1.18830.1.3",1
"LRIG1.18831.6.3",2
"SAA2.18832.65.3",1
"PEA15.18833.76.3",0
"SGTB.18837.9.3",1
"TG.18839.24.3",1
"SH2D1B.18840.205.3",1
"SERPINB13.18841.1.3",1
"UBE2D2.18842.24.3",1
"EIF4EBP3.18859.7.3",0
"CAMKK1.18860.2.3",0
"CHST2.18863.176.3",1
"PRSS3.18864.7.3",1
"PPP3R2.18866.8.3",1
"CBX3.18868.7.3",1
"CD3E.18870.1.3",1
"AIF1L.18871.24.3",2
"CEACAM8.18873.8.3",1
"CEBPA.18874.66.3",2
"COL2A1.18875.125.3",0
"CHST4.18876.77.3",1
"CNN2.18877.15.3",1
"GREM1.18878.15.3",0
"COL3A1.18880.81.3",1
"ADGRE5.18881.7.3",1
"CLSTN2.18882.7.3",2
"DSTN.18883.4.3",1
"DNAJB4.18884.22.3",1
"DSCAML1.18886.28.3",2
"ENTPD2.18887.7.3",1
"FABP12.18888.37.3",1
"FGB.18890.227.3",1
"GBP2.18891.98.3",1
"GPC4.18892.48.3",1
"ADGRG1.18893.26.3",1
"GPX2.18894.1.3",1
"GSTM4.18895.54.3",3
"HS6ST3.18896.23.3",2
"HDAC2.18897.31.3",1
"HDGFL1.18898.36.3",2
"HDGFL3.18899.82.3",2
"HRAS.18900.37.3",1
"HSPA1B.18901.26.3",1
"CAMK4.18904.23.3",1
"KRT16.18905.5.3",1
"KIR3DL1.18907.97.3",1
"EXOSC8.18909.11.3",1
"LIN7A.18910.45.3",1
"CCNH.18913.3.3",1
"PAFAH2.18914.188.3",1
"ITPA.18916.25.3",1
"AMY2A.18917.53.3",2
"PDE4A.18918.86.3",0
"PHEX.18921.30.3",1
"CD68.18922.27.3",1
"PSMA5.18925.24.3",1
"PSMA3.18926.7.3",1
"RAET1G.18927.14.3",1
"S100Z.18928.10.3",1
"SLIT2.18930.28.3",2
"SLIT3.18931.40.3",1
"NMNAT1.18932.84.3",2
"TGM4.18933.4.3",1
"TGM2.18934.50.3",1
"TLR5.18935.14.3",1
"VLDLR.18938.3.3",1
"PSMB9.18942.11.3",1
"PTGR2.18943.4.3",1
"RGS1.18945.11.3",1
"LRRC3B.18947.3.3",1
"RAC2.18950.13.3",1
"MECP2.19108.50.3",1
"TCEAL8.19109.32.3",0
"MEMO1.19110.6.3",0
"UBE2M.19111.10.3",1
"TCEAL3.19112.2.3",2
"SH3BGRL2.19113.66.3",2
"TK2.19114.8.3",1
"CMBL.19115.13.3",1
"BLOC1S5.19116.1.3",1
"PPP1R14A.19117.3.3",1
"OSTF1.19118.47.3",0
"DDIT3.19119.10.3",5
"DAO.19120.33.3",1
"UBQLN2.19121.3.3",2
"MYL12B.19122.47.3",1
"NFKBID.19123.6.3",1
"UBLCP1.19124.9.3",3
"PRKAR2A.19125.26.3",1
"RPRD1B.19126.4.3",2
"HSPB6.19127.1.3",2
"MTHFSD.19129.15.3",1
"SERPINB8.19130.81.3",1
"TIAL1.19131.184.3",1
"MRPL2.19132.1.3",0
"POLR2K.19134.66.3",2
"NT5C3B.19135.5.3",2
"ALDH6A1.19136.22.3",1
"HSF2BP.19139.3.3",1
"DAP.19141.22.3",1
"DNMT3L.19142.39.3",1
"CYB5R2.19143.38.3",3
"TCF4.19144.9.3",2
"MREG.19145.4.3",1
"LGALS13.19147.6.3",1
"TIMM8A.19148.58.3",1
"PRPSAP2.19150.20.3",3
"PPP1R2.19152.4.3",2
"MPPED2.19153.53.3",1
"SERPINE2.19154.41.3",1
"PCLAF.19158.1.3",2
"POLD4.19159.9.3",1
"USP15.19161.1.3",3
"LRRC59.19163.26.3",1
"RPS19.19166.15.3",3
"PSTPIP1.19168.71.3",1
"FIBP.19169.88.3",1
"POLE3.19170.25.3",1
"ZFAND1.19173.5.3",1
"GOLGA7.19174.141.3",1
"MARCKSL1.19175.18.3",1
"CYRIB.19176.27.3",2
"MOB1B.19177.7.3",1
"GULP1.19180.38.3",1
"RPL12.19183.164.3",1
"STAMBP.19187.21.3",1
"NAP1L4.19188.21.3",3
"USP14.19189.2.3",3
"UBE2L6.19190.4.3",1
"VBP1.19193.18.3",1
"DTD1.19194.9.3",2
"RPS5.19195.85.3",1
"HOPX.19196.73.3",2
"ACAT1.19197.95.3",3
"POLR2J.19199.3.3",1
"NDUFA5.19200.16.3",1
"BTK.19202.10.3",1
"NUDT1.19206.20.3",0
"ADK.19207.119.3",1
"ACVR2A.19208.8.3",1
"NFKBIA.19209.6.3",1
"DMBT1.19212.4.3",1
"SPINK4.19213.1.3",1
"NDRG1.19215.7.3",2
"NUTF2.19219.71.3",1
"RAB5B.19222.124.3",3
"RAB1A.19223.6.3",2
"EIF1AY.19224.5.3",3
"BLNK.19225.11.3",1
"BATF.19227.18.3",1
"BAG2.19228.11.3",2
"HOMER1.19229.92.3",1
"GSTT1.19230.12.3",1
"PTP4A3.19231.22.3",1
"ATOX1.19233.75.3",2
"SUB1.19236.24.3",1
"DDT.19237.17.3",1
"GLUL.19238.12.3",2
"ARF1.19239.5.3",1
"PDAP1.19240.265.3",1
"RBP5.19241.31.3",1
"PFDN1.19242.21.3",1
"PFDN2.19243.2.3",1
"UBE2D1.19247.1.3",1
"KARS1.19249.18.3",1
"MYCBP.19250.50.3",1
"SRGN.19251.56.3",1
"PSMB2.19252.67.3",2
"RAB2B.19253.82.3",1
"GMPR.19254.125.3",1
"NXT2.19255.124.3",1
"CLTA.19257.11.3",1
"GCDH.19258.24.3",1
"EIF2S1.19259.176.3",3
"GIPC1.19260.4.3",1
"SDCBP2.19261.12.3",1
"ACADVL.19262.219.3",1
"EIF4E.19263.147.3",3
"RPA2.19264.6.3",1
"TCP1.19265.9.3",1
"G3BP1.19266.35.3",1
"HAGH.19267.14.3",2
"YARS1.19270.26.3",1
"GNAI1.19271.64.3",1
"PEF1.19272.9.3",1
"GSR.19273.3.3",2
"SNTA1.19274.80.3",3
"IDH3G.19275.68.3",3
"SNRPG.19276.124.3",3
"TSTD1.19277.4.3",2
"RAB1B.19278.19.3",3
"RBP1.19279.42.3",1
"UBE2D3.19280.29.3",2
"MAFG.19281.86.3",1
"RAB13.19282.3.3",1
"MYL5.19286.30.3",0
"DENR.19287.59.3",1
"UROD.19289.29.3",2
"HPRT1.19290.5.3",2
"CASQ2.19291.2.3",1
"VPS26A.19293.6.3",2
"CRIPT.19294.26.3",1
"PPP1CC.19295.32.3",3
"MYL7.19296.51.3",1
"G6PD.19297.4.3",3
"GIMAP6.19302.7.3",1
"PET117.19303.64.3",1
"COPE.19310.81.3",1
"CRYGS.19311.15.3",0
"HSCB.19316.2.3",1
"ACP3.19317.114.3",1
"EBAG9.19323.1.3",1
"ABHD14B.19325.21.3",1
"HAT1.19327.31.3",1
"CHEK2.19328.51.3",1
"HIPK3.19329.31.3",1
"BAIAP2.19331.18.3",1
"MOB4.19332.1.3",1
"HNRNPK.19333.4.3",1
"TXNDC12.19334.62.3",2
"JPT1.19335.2.3",1
"LZIC.19338.3.3",1
"ACBD6.19341.36.3",2
"CA12.19347.37.3",0
"OSTM1.19353.25.3",2
"TOM1L2.19356.20.3",1
"VAMP7.19357.11.3",1
"LRRTM1.19360.22.3",2
"MATN3.19361.78.3",2
"PCNA.19364.163.3",3
"BCAT2.19365.11.3",1
"PEX26.19366.8.3",1
"ECI1.19367.34.3",1
"KAT2A.19369.17.3",1
"HS3ST4.19370.30.3",1
"MDGA2.19372.7.3",2
"MYL12A.19373.3.3",1
"MTCP1.19374.72.3",1
"NNMT.19376.74.3",3
"OLFM2.19377.14.3",1
"RAB3D.19379.154.3",1
"RGS21.19381.7.3",1
"CINP.19383.131.3",1
"CDH12.19388.2.3",1
"DDAH1.19392.6.3",2
"VEGFA.19437.61.3",1
"SYF2.19438.68.3",1
"GMPR2.19446.1.3",1
"UPP1.19448.104.3",1
"RBKS.19467.3.3",1
"HDHD3.19482.11.3",1
"KDSR.19483.16.3",1
"PDCD6.19488.1.3",1
"HSD17B8.19491.11.3",1
"KAAG1.19492.5.3",1
"NPL.19496.1.3",1
"SNX3.19503.2.3",1
"DTYMK.19504.22.3",1
"GLYAT.19506.6.3",1
"DCUN1D2.19511.8.3",1
"HMGA2.19516.10.3",1
"HK3.19518.12.3",1
"PARK7.19523.215.3",1
"PARK7.19545.145.3",1
"STX1A.19553.14.3",2
"SUMO2.19555.1.3",1
"CR1.19556.12.3",4
"KLB.19557.3.3",1
"LRP4.19558.10.3",2
"PLXNA4.19560.23.3",2
"PLXND1.19561.216.3",2
"USP28.19562.8.3",1
"SEZ6L.19563.3.3",2
"IRF4.19564.61.3",0
"EGFR.19567.1.3",0
"IL15.19568.17.3",1
"FGF8.19570.12.3",1
"CEBPG.19572.10.3",1
"ITGA2B.ITGB3.19574.5.3",1
"EPOR.19575.4.3",0
"DOK2.19578.19.3",1
"DEFA1.19579.5.3",1
"IGFBP5.19581.15.3",1
"FGF9.19584.33.3",1
"RAB3C.19586.89.3",1
"KPNA1.19587.12.3",1
"SFTPD.19590.46.3",0
"BRF1.19596.18.3",1
"ASB9.19601.15.3",2
"JUND.19602.36.3",1
"IHH.19606.28.3",1
"CD81.19612.3.3",1
"TCN1.19614.8.3",1
"NT5C3A.19615.213.3",1
"EFHD1.19616.100.3",1
"PTGR1.19617.5.3",2
"DLG2.19620.16.3",1
"INHBA.19622.7.3",1
"RPSA.19623.26.3",1
"KNG1.19631.13.3",1
"FGL2.19635.69.3",1
"CRH.19637.9.3",1
"PDYN.19638.9.3",1
"IAPP.19639.53.3",1
"PTH.19640.2.3",1
"C4A.C4B.2182.54.1",0
"F11.2190.55.1",4
"CCL27.2192.63.10",1
"COL18A1.2201.17.6",1
"TIMP1.2211.9.11",1
"PLAT.2212.69.1",1
"PROK1.2247.20.11",0
"TIMP2.2278.61.4",1
"TGFB1.2333.72.1",1
"C5.2381.52.4",4
"APOE.2418.55.9",1
"BDNF.2421.7.3",1
"C8A.C8B.C8G.2429.27.4",1
"CTSG.2431.17.3",0
"CXCL16.2436.49.4",1
"FGF10.2441.2.4",1
"FGF8.2443.10.4",1
"PLA2G2E.2447.7.4",1
"PLA2G5.2449.1.4",1
"CCL20.2468.62.3",1
"APCS.2474.54.5",4
"KIT.2475.1.3",2
"TIMP3.2480.58.3",2
"ANGPT4.2500.2.3",1
"GFRA3.2505.49.3",1
"EFNB3.2514.65.3",2
"GFRA2.2515.14.3",2
"CCL21.2516.57.3",2
"HMGB1.2524.56.3",1
"POMC.2558.51.3",1
"CFI.2567.5.6",1
"IGFBP3.2571.12.3",1
"CCL2.2578.67.2",1
"MMP9.2579.17.5",2
"MPO.2580.83.2",3
"PRL.2585.2.5",1
"ROR1.2590.69.4",2
"VEGFA.2597.8.3",1
"TNFSF9.2599.51.2",1
"ANGPT2.2602.2.2",2
"TNFRSF8.2605.49.2",1
"CRLF1.CLCF1.2607.54.2",1
"CST3.2609.59.2",1
"TYRO3.2611.72.2",2
"EIF5.2612.5.2",1
"EFNA4.2614.28.2",1
"EFNA5.2615.60.2",2
"ERBB2.2616.23.18",2
"ERBB3.2617.56.35",2
"ERBB4.2618.10.2",1
"TACSTD2.2619.72.2",1
"IL6ST.2620.4.2",2
"HMOX2.2622.18.1",1
"HSP90AA1.2625.53.4",2
"IL10RB.2631.50.2",0
"IL12RB1.2632.5.2",1
"IL13RA1.2633.52.2",1
"IL2RG.2634.2.2",1
"LAYN.2635.61.2",2
"LTBR.2636.10.2",0
"MRC1.2637.77.2",2
"MST1R.2640.3.2",1
"PAFAH1B2.2642.4.1",2
"CDH3.2643.57.2",1
"PRKCA.2644.11.2",3
"PRKCZ.2645.54.1",1
"GDI2.2647.66.2",2
"ICAM3.2649.77.2",1
"PLAUR.2652.15.1",2
"TNFRSF1A.2654.19.1",2
"NTRK3.2658.27.1",2
"TNFRSF17.2665.26.2",4
"DCN.2666.53.2",1
"CAPN1.CAPNS1.2668.70.2",2
"EGFR.2677.1.1",2
"HGF.2681.23.2",2
"HSPD1.2682.68.1",2
"C3.2683.1.2",1
"MIA.2687.2.1",4
"PLA2G2A.2692.74.2",1
"OSM.2693.20.3",1
"PECAM1.2695.25.1",1
"PSPN.2696.87.2",1
"PF4.2697.7.2",3
"PROS1.2700.56.2",4
"TNFRSF13B.2704.74.1",0
"CCL25.2705.5.2",1
"SERPINA7.2706.69.2",1
"TNFSF18.2708.54.2",1
"AIMP1.2714.78.2",1
"CSF3R.2719.3.4",1
"IL37.2723.9.2",0
"TNC.2728.62.2",1
"MICA.2730.58.2",0
"POR.2731.29.2",1
"NANOG.2732.58.3",1
"NCR2.2734.49.4",1
"CCN3.2737.22.2",1
"SIGLEC6.2741.22.2",1
"SIGLEC7.2742.68.2",2
"SHH.2743.5.2",1
"IGHG1.2744.57.2",1
"ULBP3.2747.3.2",1
"APOA1.2750.3.2",4
"GDF5.2752.62.2",1
"C1QA.C1QB.C1QC.2753.2.2",0
"C3.2754.50.2",1
"C3.2755.8.2",1
"FAM107A.2760.2.2",0
"FGF18.2761.49.2",1
"FGF20.2763.66.2",1
"GDF11.MSTN.2765.4.3",2
"CCL1.2770.51.2",0
"IGFBP1.2771.35.2",2
"IL10.2773.50.2",1
"IL16.2774.10.3",2
"IL22.2778.10.2",2
"LTF.2780.35.2",1
"CCL4L1.2781.63.2",1
"CCL3L1.2783.18.2",1
"MMP3.2788.55.1",1
"MMP7.2789.26.2",1
"PPBP.2790.54.2",4
"SOD1.2794.60.2",1
"FGA.FGB.FGG.2796.62.2",0
"APOB.2797.56.2",1
"ACE2.2805.6.2",1
"ACVR1B.2806.49.2",1
"ADAMTS4.2809.25.2",1
"ANGPT1.2811.27.1",2
"AGRP.2813.11.2",2
"BCAM.2816.50.2",2
"CDH5.2819.23.2",1
"COMMD7.2823.7.1",1
"EDA.2826.53.2",1
"CX3CL1.2827.23.2",0
"SPINT1.2828.82.2",1
"IL27.EBI3.2829.19.2",1
"KLK11.2831.29.1",0
"KLK4.2833.20.1",1
"KLK8.2834.54.1",0
"XRCC6.2835.1.4",1
"LCN2.2836.68.2",1
"MET.2837.3.2",2
"MMP17.2838.53.1",1
"TNFSF4.2839.2.1",1
"SPINT2.2843.13.2",1
"TIE1.2844.53.2",2
"RPS27A.2846.24.2",2
"AIF1.2849.49.1",1
"C5.2851.63.3",4
"CHEK1.2853.68.2",1
"MAPK3.2855.49.2",1
"HDAC8.2859.69.2",1
"KPNA2.2860.19.2",1
"MAP2K1.2864.2.3",1
